wm_yr_wk,weekly_units,week_start,n_days,month,lag_1,lag_2,lag_4,lag_52,rolling_mean_4,rolling_std_4,rolling_mean_8,momentum,recent_cv,week_of_year,month_sin,month_cos,woy_sin,woy_cos,near_payday,time_index,national_events,other_events,snap_days,avg_price,price_rolling_4,price_relative,store_traffic_lag1,cat_share_lag1,cat_id_FOODS,cat_id_HOBBIES,cat_id_HOUSEHOLD,store_id_CA_1,store_id_CA_2,store_id_CA_3,store_id_CA_4,store_id_TX_1,store_id_TX_2,store_id_TX_3,store_id_WI_1,store_id_WI_2,store_id_WI_3,state_id_CA,state_id_TX,state_id_WI
11211,21599,2012-04-07,7,4,23371.0,19237.0,20018.0,14785.0,20383.0,2045.826157489113,19903.5,4134.0,0.10036923698617049,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,1.1882272416153319,0,1,4,3.2875894736842106,3.2855640798651735,0.0006164523868060478,30464.0,0.7671678046218487,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11212,19660,2012-04-14,7,4,21599.0,23371.0,18906.0,14459.0,20778.25,2103.707421830961,20168.5,-1772.0,0.10124564974581406,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,1.2073921971252566,0,2,0,3.291244769874477,3.288002817885775,0.0009859942853657011,28579.0,0.7557647223485776,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11213,19426,2012-04-21,7,4,19660.0,21599.0,19237.0,12365.0,20966.75,1904.362426115366,20369.875,-1939.0,0.090827735634534,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1,1.2265571526351813,0,0,0,3.299259645464025,3.2908385625851153,0.0025589474289782763,26345.0,0.7462516606566711,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11214,21138,2012-04-28,7,4,19426.0,19660.0,23371.0,14728.0,21014.0,1848.6692511101066,20475.375,-234.0,0.08797322028695663,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,1.2457221081451062,0,0,4,3.3046930280957336,3.2956967292796113,0.002729710757727622,25880.0,0.7506182380216383,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11215,23540,2012-05-05,7,5,21138.0,19426.0,21599.0,14449.0,20455.75,1074.878093863052,20419.375,1712.0,0.05254650129489518,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1,1.264887063655031,0,1,6,3.305672877846791,3.3002175803202567,0.0016530114738692837,28231.0,0.7487513726045836,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11216,22093,2012-05-12,7,5,23540.0,21138.0,19660.0,13411.0,20941.0,1891.1897489851906,20859.625,2402.0,0.09031038388735928,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,1.2840520191649556,0,1,0,3.3033676622039136,3.303248303402616,3.613376601898649e-05,29584.0,0.7957003785830179,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11217,21190,2012-05-19,7,5,22093.0,23540.0,19426.0,12846.0,21549.25,1725.88786329433,21258.0,-1447.0,0.08009039123377054,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1,1.3032169746748803,0,0,0,3.301211498973306,3.3037362667799357,-0.0007642159067044429,27778.0,0.7953416372669019,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11218,20459,2012-05-26,7,5,21190.0,22093.0,21138.0,13642.0,21990.25,1122.3506210924766,21502.125,-903.0,0.05103855668273333,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,1.322381930184805,1,0,1,3.2963803680981596,3.301658101780543,-0.0015985100575789638,26921.0,0.787117863378032,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11219,22963,2012-06-02,7,6,20459.0,21190.0,23540.0,16119.0,21820.5,1326.9198669600719,21138.125,-731.0,0.06081069943218863,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1,1.3415468856947297,0,0,7,3.2996629213483146,3.3001556126559235,-0.00014929335626460372,27717.0,0.7381390482375437,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11220,23000,2012-06-09,7,6,22963.0,20459.0,22093.0,14983.0,21676.25,1087.434710683819,21308.625,2504.0,0.050167105042791954,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,1.3607118412046544,0,1,2,3.2969755600814663,3.2985575871253117,-0.00047961177031445796,30483.0,0.7533051208870518,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11221,21463,2012-06-16,7,6,23000.0,22963.0,21190.0,14578.0,21903.0,1280.6917401675294,21726.125,37.0,0.058471065158541266,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,1.379876796714579,0,2,0,3.301725888324873,3.298686184463204,0.0009214892510800742,30840.0,0.7457846952010376,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11222,20324,2012-06-23,7,6,21463.0,23000.0,20459.0,14102.0,21971.25,1236.5425926078465,21980.75,-1537.0,0.05628002924766895,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,1.3990417522245038,0,0,0,3.300670050761421,3.2997586051290186,0.0002762158513612792,29198.0,0.7350845948352627,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11223,22965,2012-06-30,7,6,20324.0,21463.0,22963.0,17681.0,21937.5,1292.1673008296311,21879.0,-1139.0,0.05890221314323105,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,1.4182067077344285,1,0,6,3.3043306288032457,3.3009255319927515,0.0010315582031438708,28040.0,0.7248216833095578,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11224,22329,2012-07-07,7,7,22965.0,20324.0,23000.0,14836.0,21938.0,1292.6966645994983,21807.125,2641.0,0.05892500066548902,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,1.4373716632443532,0,0,4,3.306943319838057,3.3034174719318994,0.0010673334315494578,31046.0,0.7397088191715518,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11225,20548,2012-07-14,7,7,22329.0,22965.0,21463.0,14410.0,21770.25,1143.9217266345927,21836.625,-636.0,0.05254518099859178,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,1.4565366187542779,0,1,0,3.293366935483871,3.3013277337216484,-0.0024113928939745234,30270.0,0.7376610505450941,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11226,20231,2012-07-21,7,7,20548.0,22329.0,20324.0,13924.0,21541.5,1305.8658685587384,21756.375,-1781.0,0.06062093487262903,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,1.4757015742642026,0,0,0,3.2974193548387096,3.3005150597409707,-0.0009379460012232247,28206.0,0.728497482805077,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11227,20144,2012-07-28,7,7,20231.0,20548.0,22965.0,14911.0,21518.25,1335.2651110048027,21727.875,-317.0,0.06205268137533502,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,1.4948665297741273,0,0,3,3.2956927710843376,3.298355595311244,-0.0008073187229089382,27634.0,0.7321053774335963,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11228,24086,2012-08-04,7,8,20144.0,20231.0,22329.0,15923.0,20813.0,1025.469973556841,21375.5,-87.0,0.04927064688208529,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1,1.514031485284052,0,0,7,3.2919721115537848,3.2946127932401756,-0.0008015150344249763,27535.0,0.7315779916469948,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11229,23037,2012-08-11,7,8,24086.0,20144.0,20548.0,15284.0,21252.25,1897.127367890728,21511.25,3942.0,0.08926713020460084,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,1.5331964407939767,0,0,0,3.285164179104478,3.2925621041453272,-0.002246859681563905,31209.0,0.7717645550962863,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11230,21963,2012-08-18,7,8,23037.0,24086.0,20231.0,14304.0,21874.5,1994.815029018982,21708.0,-1049.0,0.09119362860952168,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,1.5523613963039014,0,1,0,3.2906554121151936,3.2908711184644486,-6.554688454514472e-05,30178.0,0.7633706673735834,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11231,20032,2012-08-25,7,8,21963.0,23037.0,20144.0,14013.0,22307.5,1682.7205155144854,21912.875,-1074.0,0.07543294925538431,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,1.571526351813826,0,0,0,3.2914101290963256,3.2898004579674454,0.000489291417350805,29441.0,0.7460004755273258,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11232,23656,2012-09-01,7,9,20032.0,21963.0,24086.0,16045.0,22279.5,1730.9609084744427,21546.25,-1931.0,0.07769298720682433,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1,1.5906913073237507,1,0,7,3.2973736372646187,3.291150839395154,0.0018907665352125016,27148.0,0.737881243553853,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11233,20971,2012-09-08,7,9,23656.0,20032.0,23037.0,14187.0,22172.0,1588.8950038732373,21712.125,3624.0,0.07166223181820482,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,1.6098562628336757,0,0,3,3.298219584569733,3.2944146907614673,0.0011549529022365744,31060.0,0.7616226658081133,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11234,19742,2012-09-15,7,9,20971.0,23656.0,21963.0,14356.0,21655.5,1549.2846736478105,21765.0,-2685.0,0.07154231828624646,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,1.6290212183436004,0,0,0,3.3022803553800593,3.297320926577684,0.0015040782844036817,28015.0,0.7485632696769587,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11235,18794,2012-09-22,7,9,19742.0,20971.0,20032.0,15289.0,21100.25,1782.7473881624403,21703.875,-1229.0,0.08448939648404356,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,1.648186173853525,0,0,0,3.3086686390532547,3.3016355540669164,0.0021301821085840267,26889.0,0.7342035776711666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11236,21115,2012-09-29,7,9,18794.0,19742.0,23656.0,18114.0,20790.75,2107.8452465333726,21535.125,-948.0,0.10138380032145894,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1.6673511293634498,0,0,5,3.309733727810651,3.3047255767034245,0.00151545143189233,25866.0,0.7265908915178226,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11237,21054,2012-10-06,7,10,21115.0,18794.0,20971.0,17611.0,20155.5,1097.017927535068,21163.75,2321.0,0.05442772084716668,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,1.6865160848733745,1,0,5,3.3184532019704434,3.309783981053602,0.002619270915101189,28186.0,0.7491307741431916,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11238,17305,2012-10-13,7,10,21054.0,21115.0,19742.0,15576.0,20176.25,1118.1658717143307,20915.875,-61.0,0.05541990566702587,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,1.7056810403832992,0,0,0,3.3184532019704434,3.3138271927011984,0.0013959717873743892,27986.0,0.7523047237904666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11239,16641,2012-10-20,7,10,17305.0,21054.0,18794.0,15890.0,19567.0,1854.8716038223965,20333.625,-3749.0,0.09479591167896952,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,1.7248459958932238,0,1,0,3.3092277614858263,3.313966973309341,-0.0014300721346000498,24265.0,0.7131671131259015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11240,17762,2012-10-27,7,10,16641.0,17305.0,21115.0,16614.0,19028.75,2389.3332926432295,19909.75,-664.0,0.12556438508274215,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,1.7440109514031485,0,1,2,3.3100973709834474,3.31405788410254,-0.0011950645575900245,23351.0,0.7126461393516338,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11241,20093,2012-11-03,7,11,17762.0,16641.0,21054.0,19302.0,18190.5,1963.6959201125487,19173.0,1121.0,0.10795172865575706,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1,1.7631759069130732,0,0,7,3.3068992248062017,3.3111693898114796,-0.0012896244506298128,24471.0,0.7258387479056843,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11242,18648,2012-11-10,7,11,20093.0,17762.0,17305.0,16198.0,17950.25,1500.8107531153516,19063.25,2331.0,0.08360946243731154,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,1.782340862422998,1,0,1,3.30918683446273,3.3088527979345512,0.00010095236886550905,26852.0,0.7482869060032772,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11243,18402,2012-11-17,7,11,18648.0,20093.0,16641.0,18461.0,18286.0,1457.9545031767404,18926.5,-1445.0,0.07973064110121078,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1,1.8015058179329226,1,0,0,3.310116166505324,3.309074899189426,0.0003146702167887517,25086.0,0.7433628318584071,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11244,14539,2012-11-24,7,11,18402.0,18648.0,17762.0,14529.0,18726.25,984.724115340605,18877.5,-246.0,0.05258522743958908,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,1.8206707734428473,0,0,0,3.3093050193050195,3.308876811269819,0.00012941190005685493,24494.0,0.7512860292316486,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11245,19292,2012-12-01,7,12,14539.0,18402.0,20093.0,18595.0,17920.5,2374.545359993502,18055.5,-3863.0,0.13250441449700076,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1,1.839835728952772,0,0,7,3.3114739884393063,3.3100205021780953,0.0004391169964822159,20003.0,0.7268409738539219,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11246,19327,2012-12-08,7,12,19292.0,14539.0,18648.0,18521.0,17720.25,2153.77596714855,17835.25,4753.0,0.12154320436498074,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0,1.8590006844626967,0,0,3,3.3096641074856046,3.3101398204338137,-0.000143713853195118,25706.0,0.7504862677974014,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11247,18914,2012-12-15,7,12,19327.0,19292.0,18402.0,20477.0,17890.0,2274.6368208280355,18088.0,35.0,0.12714571385288068,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1,1.8781656399726214,0,1,0,3.3082966507177036,3.3096849414869087,-0.0004194631192240913,25416.0,0.7604265029902424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11248,16103,2012-12-22,7,12,18914.0,19327.0,14539.0,15239.0,18018.0,2326.8586835760652,18372.125,-413.0,0.1291407860792577,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0,1.8973305954825461,1,0,0,3.300133843212237,3.307392147463713,-0.0021945702014929914,25464.0,0.7427741124725102,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11249,19037,2012-12-29,7,12,16103.0,18914.0,19292.0,18445.0,18409.0,1548.6632945866588,18164.75,-2811.0,0.08412533513969574,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0,1.9164955509924708,1,0,4,3.284059216809933,3.30053845455637,-0.00499289372729083,21282.0,0.7566488112019547,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11250,19671,2013-01-05,7,1,19037.0,16103.0,19327.0,18984.0,18345.25,1504.8269834103867,18032.75,2934.0,0.08202815352259504,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,1.9356605065023955,0,1,6,3.280276453765491,3.2931915411263413,-0.003921754079458399,26306.0,0.7236752071770699,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11251,18295,2013-01-12,7,1,19671.0,19037.0,18914.0,17588.0,18431.25,1587.2102097705913,18160.625,634.0,0.08611516906181574,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,1.9548254620123204,0,0,0,3.2770982986767487,3.285391953116102,-0.002524403345995653,26440.0,0.7439863842662633,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11252,16886,2013-01-19,7,1,18295.0,19671.0,16103.0,16835.0,18276.5,1554.2881543223157,18147.25,-1376.0,0.08504298713223624,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,1.9739904175222451,1,0,0,3.276056603773585,3.2793726432564396,-0.0010111810530814783,24505.0,0.7465823301367068,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11301,17381,2013-01-26,7,1,16886.0,18295.0,19037.0,18577.0,18472.25,1197.7132030109174,18440.625,-1409.0,0.06483851198478352,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,1.9931553730321698,0,0,1,3.2966258246936855,3.2825142952273776,0.004299000155711552,23923.0,0.7058479287714752,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11302,19558,2013-02-02,7,2,17381.0,16886.0,19671.0,20608.0,18058.25,1223.36295377401,18201.75,495.0,0.06774537697584262,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,2.0123203285420943,0,1,7,3.3042870544090057,3.288516945388256,0.004795507909078971,25008.0,0.6950175943698017,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11303,20213,2013-02-09,7,2,19558.0,17381.0,18295.0,19479.0,18030.0,1174.0167517260295,18230.625,2177.0,0.0651146284928469,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,2.0314852840520192,0,2,2,3.2929608938547483,3.292482594182756,0.00014527022036118971,26578.0,0.7358717736473775,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11304,18597,2013-02-16,7,2,20213.0,19558.0,16886.0,18049.0,18509.5,1623.8358907229522,18393.0,655.0,0.08772986254209741,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,2.0506502395619437,1,1,0,3.2806549815498154,3.2936321886268134,-0.003940089947447498,28596.0,0.7068471114841236,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11305,17564,2013-02-23,7,2,18597.0,20213.0,17381.0,18582.0,18937.25,1231.605016499474,18704.75,-1616.0,0.06503610695847993,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,2.0698151950718686,0,1,1,3.2721028466483015,3.2875014441154677,-0.004683981962876169,27367.0,0.6795410530931414,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11306,20428,2013-03-02,7,3,17564.0,18597.0,19558.0,21586.0,18983.0,1155.5780660200633,18520.625,-1033.0,0.06087436474846248,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1,2.088980150581793,0,0,7,3.2741537053979872,3.279968106862713,-0.0017727006102773858,25980.0,0.676058506543495,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11307,18684,2013-03-09,7,3,20428.0,17564.0,20213.0,20018.0,19200.5,1363.1161603717674,18615.25,2864.0,0.0709937845562234,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,2.108145106091718,0,0,2,3.2844968268359023,3.2778520901080013,0.002027161856373472,28049.0,0.7282969089807123,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11308,17838,2013-03-16,7,3,18684.0,20428.0,18597.0,18906.0,18818.25,1187.6324838377695,18663.875,-1744.0,0.06311067627636839,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1,2.127310061601643,0,1,0,3.278950226244344,3.277425901281634,0.00046509822300308654,26704.0,0.6996704613541043,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11309,19064,2013-03-23,7,3,17838.0,18684.0,17564.0,19237.0,18628.5,1290.9080783179993,18782.875,-846.0,0.06929747850433472,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,2.1464750171115674,0,0,0,3.2744404332129964,3.2780102979228074,-0.0010890340131247162,26316.0,0.6778385772913816,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11310,20591,2013-03-30,7,3,19064.0,17838.0,20428.0,23371.0,19003.5,1079.0939100313144,18993.25,1226.0,0.056783956114995364,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,2.1656399726214923,0,2,5,3.2639103139013455,3.2754494500486473,-0.003522916876989343,27079.0,0.7040141807304553,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11311,20394,2013-04-06,7,4,20591.0,19064.0,18684.0,21599.0,19044.25,1151.4693149768852,19122.375,1527.0,0.06046283339994409,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,2.184804928131417,0,0,5,3.2643139013452913,3.270403718675994,-0.001862099561569829,29727.0,0.6926699633329969,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11312,17546,2013-04-13,7,4,20394.0,20591.0,17838.0,19660.0,19471.75,1283.0516682243695,19145.0,-197.0,0.06589298179282137,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,2.2039698836413417,0,0,0,3.259875111507583,3.265634939991804,-0.0017637698610107138,29897.0,0.6821420209385557,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11313,17859,2013-04-20,7,4,17546.0,20394.0,19064.0,19426.0,19398.75,1409.104059322804,19013.625,-2848.0,0.07263891020415253,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1,2.223134839151266,0,0,0,3.261725663716814,3.2624562476177585,-0.00022393676588853965,26270.0,0.6679101636848116,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11314,19404,2013-04-27,7,4,17859.0,17546.0,20591.0,21138.0,19097.5,1617.8678355580648,19050.5,313.0,0.08471621078979263,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,2.242299794661191,0,0,3,3.263403693931399,3.262329592625272,0.00032924365108759845,26726.0,0.6682256978223453,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11315,21406,2013-05-04,7,5,19404.0,17859.0,20394.0,23540.0,18800.75,1337.1171414651765,18922.5,1545.0,0.07112041495499788,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1,2.2614647501711156,0,1,7,3.2617719298245613,3.261694099745089,2.386185739443093e-05,27517.0,0.7051640803866701,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
